split,path,stem,video_id,seq_stem,y,w_start,w_end,fps,overlap_frames,overlap_frac,valid_frac,avg_conf,valid_conf_mean,frame_valid_min,frame_valid_p10,low_frame_frac_25,low_frame_frac_50,zero_valid_frames,motion_mag_mean,motion_mag_p95,low_quality
train,train\Subject.10__Fall_backwards__ba208b73__w000156_000203.npz,Subject.10__Fall_backwards__ba208b73__w000156_000203,Subject.10/Fall backwards,Subject.10__Fall_backwards__ba208b73,1,156,203,23.0,48,1.0,0.9709596037864685,0.8347564935684204,0.8572028279304504,0.9393939393939394,0.9606060606060607,0.0,0.0,0,0.02693677693605423,0.06115132216364139,False
train,train\Subject.10__Fall_backwards__ba208b73__w000168_000215.npz,Subject.10__Fall_backwards__ba208b73__w000168_000215,Subject.10/Fall backwards,Subject.10__Fall_backwards__ba208b73,1,168,215,23.0,48,1.0,0.9785353541374207,0.8728219866752625,0.8900197148323059,0.9393939393939394,0.9606060606060607,0.0,0.0,0,0.02310221455991268,0.051165779866278155,False
train,train\Subject.10__Fall_backwards__ba208b73__w000180_000227.npz,Subject.10__Fall_backwards__ba208b73__w000180_000227,Subject.10/Fall backwards,Subject.10__Fall_backwards__ba208b73,1,180,227,23.0,48,1.0,0.9892676472663879,0.9119117259979248,0.9207497835159302,0.9696969696969697,0.9696969696969697,0.0,0.0,0,0.019285406917333603,0.049637499451637264,False
train,train\Subject.10__Fall_backwards__ba208b73__w000192_000239.npz,Subject.10__Fall_backwards__ba208b73__w000192_000239,Subject.10/Fall backwards,Subject.10__Fall_backwards__ba208b73,1,192,239,23.0,48,1.0,0.9968434572219849,0.9337578415870667,0.9362627267837524,0.9696969696969697,0.990909090909091,0.0,0.0,0,0.017118588089942932,0.0480702431872487,False
train,train\Subject.10__Fall_backwards__ba208b73__w000204_000251.npz,Subject.10__Fall_backwards__ba208b73__w000204_000251,Subject.10/Fall backwards,Subject.10__Fall_backwards__ba208b73,1,204,251,23.0,48,1.0,1.0,0.9409703612327576,0.9409703612327576,1.0,1.0,0.0,0.0,0,0.012732486240565777,0.03662875778973102,False
train,train\Subject.10__Fall_backwards__ba208b73__w000216_000263.npz,Subject.10__Fall_backwards__ba208b73__w000216_000263,Subject.10/Fall backwards,Subject.10__Fall_backwards__ba208b73,1,216,263,23.0,48,1.0,1.0,0.935158371925354,0.935158371925354,1.0,1.0,0.0,0.0,0,0.01597542129456997,0.04784407913684843,False
train,train\Subject.10__Fall_forward__7071261d__w000000_000047.npz,Subject.10__Fall_forward__7071261d__w000000_000047,Subject.10/Fall forward,Subject.10__Fall_forward__7071261d,0,0,47,23.0,0,0.0,0.5410353541374207,0.43052905797958374,0.7955197691917419,0.0,0.0,0.4583333333333333,0.4583333333333333,22,0.06900151818990707,0.24666492789983682,True
train,train\Subject.10__Fall_forward__7071261d__w000012_000059.npz,Subject.10__Fall_forward__7071261d__w000012_000059,Subject.10/Fall forward,Subject.10__Fall_forward__7071261d,1,12,59,23.0,7,0.1458333283662796,0.6755050420761108,0.5250127911567688,0.7741653323173523,0.0,0.0,0.3125,0.3125,15,0.11139195412397385,0.518910428881645,True
train,train\Subject.10__Fall_forward__7071261d__w000024_000071.npz,Subject.10__Fall_forward__7071261d__w000024_000071,Subject.10/Fall forward,Subject.10__Fall_forward__7071261d,1,24,71,23.0,19,0.3958333432674408,0.8762626051902771,0.6648561358451843,0.755084753036499,0.0,0.6363636363636365,0.10416666666666667,0.10416666666666667,5,0.09466365724802017,0.32393051534891126,True
train,train\Subject.10__Fall_forward__7071261d__w000036_000083.npz,Subject.10__Fall_forward__7071261d__w000036_000083,Subject.10/Fall forward,Subject.10__Fall_forward__7071261d,1,36,83,23.0,31,0.6458333134651184,0.8648989796638489,0.646946132183075,0.742432713508606,0.0,0.6363636363636365,0.10416666666666667,0.10416666666666667,5,0.07918761670589447,0.34118883907794867,True
train,train\Subject.10__Fall_forward__7071261d__w000048_000095.npz,Subject.10__Fall_forward__7071261d__w000048_000095,Subject.10/Fall forward,Subject.10__Fall_forward__7071261d,1,48,95,23.0,43,0.8958333134651184,0.9021464586257935,0.6655991077423096,0.7316354513168335,0.0,0.9303030303030303,0.0625,0.0625,3,0.060056883841753006,0.20943249836564026,True
train,train\Subject.10__Fall_forward__7071261d__w000060_000107.npz,Subject.10__Fall_forward__7071261d__w000060_000107,Subject.10/Fall forward,Subject.10__Fall_forward__7071261d,1,60,107,23.0,48,1.0,0.9722222089767456,0.715446412563324,0.7314413785934448,0.9393939393939394,0.9393939393939394,0.0,0.0,0,0.023489756509661674,0.06214574482291936,False
train,train\Subject.10__Fall_forward__7071261d__w000072_000119.npz,Subject.10__Fall_forward__7071261d__w000072_000119,Subject.10/Fall forward,Subject.10__Fall_forward__7071261d,1,72,119,23.0,48,1.0,0.9772727489471436,0.7127296328544617,0.7255900502204895,0.9393939393939394,0.9393939393939394,0.0,0.0,0,0.017430486157536507,0.045384989678859684,False
train,train\Subject.10__Fall_forward__7071261d__w000084_000131.npz,Subject.10__Fall_forward__7071261d__w000084_000131,Subject.10/Fall forward,Subject.10__Fall_forward__7071261d,1,84,131,23.0,48,1.0,0.9753788113594055,0.7089994549751282,0.7227293848991394,0.9393939393939394,0.9393939393939394,0.0,0.0,0,0.015673190355300903,0.045623511262238015,False
train,train\Subject.10__Fall_forward__7071261d__w000096_000143.npz,Subject.10__Fall_forward__7071261d__w000096_000143,Subject.10/Fall forward,Subject.10__Fall_forward__7071261d,1,96,143,23.0,48,1.0,0.9652777910232544,0.6895878314971924,0.709073007106781,0.9393939393939394,0.9393939393939394,0.0,0.0,0,0.012758748605847359,0.030126860644668334,False
train,train\Subject.10__Fall_forward__7071261d__w000108_000155.npz,Subject.10__Fall_forward__7071261d__w000108_000155,Subject.10/Fall forward,Subject.10__Fall_forward__7071261d,1,108,155,23.0,48,1.0,0.9539141654968262,0.6826596260070801,0.7088003158569336,0.9393939393939394,0.9393939393939394,0.0,0.0,0,0.011739096604287624,0.04099653232842683,False
train,train\Subject.10__Fall_forward__7071261d__w000120_000167.npz,Subject.10__Fall_forward__7071261d__w000120_000167,Subject.10/Fall forward,Subject.10__Fall_forward__7071261d,1,120,167,23.0,48,1.0,0.9406565427780151,0.6856613755226135,0.7203248739242554,0.9090909090909091,0.9393939393939394,0.0,0.0,0,0.010249319486320019,0.039901043102145185,False
train,train\Subject.10__Fall_forward__7071261d__w000132_000179.npz,Subject.10__Fall_forward__7071261d__w000132_000179,Subject.10/Fall forward,Subject.10__Fall_forward__7071261d,1,132,179,23.0,48,1.0,0.9261363744735718,0.6799584627151489,0.7238149642944336,0.8181818181818182,0.9090909090909091,0.0,0.0,0,0.013506942428648472,0.03490415383130306,False
train,train\Subject.10__Fall_forward__7071261d__w000144_000191.npz,Subject.10__Fall_forward__7071261d__w000144_000191,Subject.10/Fall forward,Subject.10__Fall_forward__7071261d,1,144,191,23.0,48,1.0,0.8882575631141663,0.6747280955314636,0.7451140880584717,0.7878787878787878,0.7878787878787878,0.0,0.0,0,0.014927352778613567,0.03755600769072769,False
train,train\Subject.10__Fall_forward__7071261d__w000156_000203.npz,Subject.10__Fall_forward__7071261d__w000156_000203,Subject.10/Fall forward,Subject.10__Fall_forward__7071261d,1,156,203,23.0,48,1.0,0.8611111044883728,0.6655286550521851,0.75636887550354,0.7878787878787878,0.7878787878787878,0.0,0.0,0,0.0160498209297657,0.033410653658211234,False
train,train\Subject.10__Fall_forward__7071261d__w000168_000215.npz,Subject.10__Fall_forward__7071261d__w000168_000215,Subject.10/Fall forward,Subject.10__Fall_forward__7071261d,1,168,215,23.0,48,1.0,0.8428030014038086,0.6684033274650574,0.7735143303871155,0.7878787878787878,0.7878787878787878,0.0,0.0,0,0.02055336907505989,0.03502840772271156,False
train,train\Subject.10__Fall_forward__7071261d__w000180_000227.npz,Subject.10__Fall_forward__7071261d__w000180_000227,Subject.10/Fall forward,Subject.10__Fall_forward__7071261d,1,180,227,23.0,48,1.0,0.8345959782600403,0.673523485660553,0.7847611308097839,0.7878787878787878,0.7878787878787878,0.0,0.0,0,0.0162209402769804,0.03093740353360772,False
train,train\Subject.10__Fall_forward__7071261d__w000192_000239.npz,Subject.10__Fall_forward__7071261d__w000192_000239,Subject.10/Fall forward,Subject.10__Fall_forward__7071261d,1,192,239,23.0,48,1.0,0.8497474789619446,0.6830336451530457,0.7812477350234985,0.7878787878787878,0.8484848484848485,0.0,0.0,0,0.01451677642762661,0.030917246267199515,False
train,train\Subject.10__Fall_left__ed17846b__w000000_000047.npz,Subject.10__Fall_left__ed17846b__w000000_000047,Subject.10/Fall left,Subject.10__Fall_left__ed17846b,0,0,47,23.0,0,0.0,0.808080792427063,0.6045592427253723,0.723626971244812,0.7272727272727273,0.7272727272727273,0.0,0.0,0,0.12222011387348175,0.6850480139255523,False
train,train\Subject.10__Fall_left__ed17846b__w000012_000059.npz,Subject.10__Fall_left__ed17846b__w000012_000059,Subject.10/Fall left,Subject.10__Fall_left__ed17846b,1,12,59,23.0,10,0.2083333283662796,0.808080792427063,0.6211493611335754,0.7455500364303589,0.7272727272727273,0.7272727272727273,0.0,0.0,0,0.11570452898740768,0.6983263432979574,False
train,train\Subject.10__Fall_left__ed17846b__w000024_000071.npz,Subject.10__Fall_left__ed17846b__w000024_000071,Subject.10/Fall left,Subject.10__Fall_left__ed17846b,1,24,71,23.0,22,0.4583333432674408,0.8238636255264282,0.6728637218475342,0.7966770529747009,0.7272727272727273,0.7484848484848485,0.0,0.0,0,0.06596776098012924,0.13264476880431175,False
train,train\Subject.10__Fall_left__ed17846b__w000036_000083.npz,Subject.10__Fall_left__ed17846b__w000036_000083,Subject.10/Fall left,Subject.10__Fall_left__ed17846b,1,36,83,23.0,34,0.7083333134651184,0.8251262903213501,0.6843472123146057,0.8121497631072998,0.7272727272727273,0.7484848484848485,0.0,0.0,0,0.05212068930268288,0.12267751097679137,False
train,train\Subject.10__Fall_left__ed17846b__w000048_000095.npz,Subject.10__Fall_left__ed17846b__w000048_000095,Subject.10/Fall left,Subject.10__Fall_left__ed17846b,1,48,95,23.0,46,0.9583333134651184,0.7973484992980957,0.6833364963531494,0.8378856182098389,0.7272727272727273,0.7272727272727273,0.0,0.0,0,0.043798450380563736,0.1207497578114271,False
train,train\Subject.10__Fall_left__ed17846b__w000060_000107.npz,Subject.10__Fall_left__ed17846b__w000060_000107,Subject.10/Fall left,Subject.10__Fall_left__ed17846b,1,60,107,23.0,48,1.0,0.7758838534355164,0.6766194105148315,0.8544145226478577,0.696969696969697,0.7272727272727273,0.0,0.0,0,0.028116539120674133,0.10064558498561382,False
train,train\Subject.10__Fall_left__ed17846b__w000072_000119.npz,Subject.10__Fall_left__ed17846b__w000072_000119,Subject.10/Fall left,Subject.10__Fall_left__ed17846b,1,72,119,23.0,48,1.0,0.7411616444587708,0.6491994261741638,0.8580816388130188,0.696969696969697,0.696969696969697,0.0,0.0,0,0.01721590757369995,0.04152425918728108,False
train,train\Subject.10__Fall_left__ed17846b__w000084_000131.npz,Subject.10__Fall_left__ed17846b__w000084_000131,Subject.10/Fall left,Subject.10__Fall_left__ed17846b,1,84,131,23.0,48,1.0,0.7127525210380554,0.6393080949783325,0.8780335783958435,0.696969696969697,0.696969696969697,0.0,0.0,0,0.015657583251595497,0.03800139017403125,False
train,train\Subject.10__Fall_left__ed17846b__w000096_000143.npz,Subject.10__Fall_left__ed17846b__w000096_000143,Subject.10/Fall left,Subject.10__Fall_left__ed17846b,1,96,143,23.0,48,1.0,0.7121211886405945,0.6533640623092651,0.8989803194999695,0.696969696969697,0.696969696969697,0.0,0.0,0,0.0151164336130023,0.03379361648112535,False
train,train\Subject.10__Fall_left__ed17846b__w000108_000155.npz,Subject.10__Fall_left__ed17846b__w000108_000155,Subject.10/Fall left,Subject.10__Fall_left__ed17846b,1,108,155,23.0,48,1.0,0.7556818127632141,0.6829608678817749,0.889305591583252,0.696969696969697,0.696969696969697,0.0,0.0,0,0.020352300256490707,0.0356936365365982,False
train,train\Subject.10__Fall_left__ed17846b__w000120_000167.npz,Subject.10__Fall_left__ed17846b__w000120_000167,Subject.10/Fall left,Subject.10__Fall_left__ed17846b,1,120,167,23.0,48,1.0,0.8244949579238892,0.7446293830871582,0.8929701447486877,0.696969696969697,0.696969696969697,0.0,0.0,0,0.0224456787109375,0.039229922369122504,False
train,train\Subject.10__Fall_left__ed17846b__w000132_000179.npz,Subject.10__Fall_left__ed17846b__w000132_000179,Subject.10/Fall left,Subject.10__Fall_left__ed17846b,1,132,179,23.0,48,1.0,0.8964646458625793,0.8107110261917114,0.8975915312767029,0.696969696969697,0.7272727272727273,0.0,0.0,0,0.024232681840658188,0.04523603934794663,False
train,train\Subject.10__Fall_left__ed17846b__w000144_000191.npz,Subject.10__Fall_left__ed17846b__w000144_000191,Subject.10/Fall left,Subject.10__Fall_left__ed17846b,1,144,191,23.0,48,1.0,0.9652777910232544,0.873434841632843,0.9013829827308655,0.7272727272727273,0.8484848484848485,0.0,0.0,0,0.023052126169204712,0.04534035604447126,False
train,train\Subject.10__Fall_left__ed17846b__w000156_000203.npz,Subject.10__Fall_left__ed17846b__w000156_000203,Subject.10/Fall left,Subject.10__Fall_left__ed17846b,1,156,203,23.0,48,1.0,0.9924242496490479,0.9143174886703491,0.9199223518371582,0.9696969696969697,0.9696969696969697,0.0,0.0,0,0.021265434101223946,0.055032744072377675,False
train,train\Subject.10__Fall_right__8c86f675__w000000_000047.npz,Subject.10__Fall_right__8c86f675__w000000_000047,Subject.10/Fall right,Subject.10__Fall_right__8c86f675,0,0,47,23.0,0,0.0,0.8901515007019043,0.7392299175262451,0.8221336603164673,0.8484848484848485,0.8484848484848485,0.0,0.0,0,0.05175967141985893,0.3241284132003779,False
train,train\Subject.10__Fall_right__8c86f675__w000012_000059.npz,Subject.10__Fall_right__8c86f675__w000012_000059,Subject.10/Fall right,Subject.10__Fall_right__8c86f675,0,12,59,23.0,0,0.0,0.8573232293128967,0.7396984696388245,0.8510531783103943,0.8181818181818182,0.8484848484848485,0.0,0.0,0,0.03322383016347885,0.08744631037116041,False
train,train\Subject.10__Fall_right__8c86f675__w000024_000071.npz,Subject.10__Fall_right__8c86f675__w000024_000071,Subject.10/Fall right,Subject.10__Fall_right__8c86f675,0,24,71,23.0,0,0.0,0.8604797720909119,0.7357643246650696,0.8439860939979553,0.8181818181818182,0.8484848484848485,0.0,0.0,0,0.04691845923662186,0.14819605648517603,False
train,train\Subject.10__Fall_right__8c86f675__w000036_000083.npz,Subject.10__Fall_right__8c86f675__w000036_000083,Subject.10/Fall right,Subject.10__Fall_right__8c86f675,1,36,83,23.0,10,0.2083333283662796,0.8598484992980957,0.7098755240440369,0.8119804263114929,0.8181818181818182,0.8484848484848485,0.0,0.0,0,0.06435547769069672,0.20540526509284965,False
train,train\Subject.10__Fall_right__8c86f675__w000048_000095.npz,Subject.10__Fall_right__8c86f675__w000048_000095,Subject.10/Fall right,Subject.10__Fall_right__8c86f675,1,48,95,23.0,22,0.4583333432674408,0.8301767706871033,0.6629125475883484,0.7763522267341614,0.6666666666666666,0.7181818181818183,0.0,0.0,0,0.07591680437326431,0.2286229632794857,False
train,train\Subject.10__Fall_right__8c86f675__w000060_000107.npz,Subject.10__Fall_right__8c86f675__w000060_000107,Subject.10/Fall right,Subject.10__Fall_right__8c86f675,1,60,107,23.0,34,0.7083333134651184,0.8459596037864685,0.6422041058540344,0.7380008697509766,0.6666666666666666,0.7181818181818183,0.0,0.0,0,0.06784117221832275,0.22816973328590376,False
train,train\Subject.10__Fall_right__8c86f675__w000072_000119.npz,Subject.10__Fall_right__8c86f675__w000072_000119,Subject.10/Fall right,Subject.10__Fall_right__8c86f675,1,72,119,23.0,46,0.9583333134651184,0.8604797720909119,0.6340339183807373,0.7179604172706604,0.6666666666666666,0.7181818181818183,0.0,0.0,0,0.04875367879867554,0.15905518308281882,False
train,train\Subject.10__Fall_right__8c86f675__w000084_000131.npz,Subject.10__Fall_right__8c86f675__w000084_000131,Subject.10/Fall right,Subject.10__Fall_right__8c86f675,1,84,131,23.0,48,1.0,0.8838383555412292,0.6430143117904663,0.7117472887039185,0.6666666666666666,0.7181818181818183,0.0,0.0,0,0.030143672600388527,0.07543057799339295,False
train,train\Subject.10__Fall_right__8c86f675__w000096_000143.npz,Subject.10__Fall_right__8c86f675__w000096_000143,Subject.10/Fall right,Subject.10__Fall_right__8c86f675,1,96,143,23.0,48,1.0,0.9381313323974609,0.6791785359382629,0.716315507888794,0.8181818181818182,0.9393939393939394,0.0,0.0,0,0.015420875512063503,0.044838985055685024,False
train,train\Subject.10__Fall_right__8c86f675__w000108_000155.npz,Subject.10__Fall_right__8c86f675__w000108_000155,Subject.10/Fall right,Subject.10__Fall_right__8c86f675,1,108,155,23.0,48,1.0,0.9204545617103577,0.6958839893341064,0.7457084655761719,0.7272727272727273,0.8303030303030303,0.0,0.0,0,0.01995079033076763,0.042154661566019054,False
train,train\Subject.10__Fall_right__8c86f675__w000120_000167.npz,Subject.10__Fall_right__8c86f675__w000120_000167,Subject.10/Fall right,Subject.10__Fall_right__8c86f675,1,120,167,23.0,48,1.0,0.8674242496490479,0.6918151378631592,0.7805959582328796,0.7272727272727273,0.7272727272727273,0.0,0.0,0,0.01999591663479805,0.03790072016417978,False
train,train\Subject.10__Fall_right__8c86f675__w000132_000179.npz,Subject.10__Fall_right__8c86f675__w000132_000179,Subject.10/Fall right,Subject.10__Fall_right__8c86f675,1,132,179,23.0,48,1.0,0.8175504803657532,0.6877826452255249,0.8153137564659119,0.7272727272727273,0.7272727272727273,0.0,0.0,0,0.022075407207012177,0.03843306731432674,False
train,train\Subject.10__Fall_right__8c86f675__w000144_000191.npz,Subject.10__Fall_right__8c86f675__w000144_000191,Subject.10/Fall right,Subject.10__Fall_right__8c86f675,1,144,191,23.0,48,1.0,0.7575757503509521,0.6763176918029785,0.8573033809661865,0.696969696969697,0.696969696969697,0.0,0.0,0,0.022901266813278198,0.039558305963873865,False
train,train\Subject.10__Fall_sitting__1f2765d1__w000000_000047.npz,Subject.10__Fall_sitting__1f2765d1__w000000_000047,Subject.10/Fall sitting,Subject.10__Fall_sitting__1f2765d1,0,0,47,23.0,0,0.0,0.6881313323974609,0.551369845867157,0.7607311606407166,0.6060606060606061,0.6060606060606061,0.0,0.0,0,0.06717417389154434,0.3934026464819908,False
train,train\Subject.10__Fall_sitting__1f2765d1__w000012_000059.npz,Subject.10__Fall_sitting__1f2765d1__w000012_000059,Subject.10/Fall sitting,Subject.10__Fall_sitting__1f2765d1,0,12,59,23.0,0,0.0,0.629419207572937,0.5448110699653625,0.8174777626991272,0.6060606060606061,0.6060606060606061,0.0,0.0,0,0.03952839598059654,0.11557178311049933,False
train,train\Subject.10__Fall_sitting__1f2765d1__w000024_000071.npz,Subject.10__Fall_sitting__1f2765d1__w000024_000071,Subject.10/Fall sitting,Subject.10__Fall_sitting__1f2765d1,0,24,71,23.0,0,0.0,0.6369949579238892,0.5462508797645569,0.8154926300048828,0.6060606060606061,0.6060606060606061,0.0,0.0,0,0.049755800515413284,0.1648068234324455,False
train,train\Subject.10__Fall_sitting__1f2765d1__w000036_000083.npz,Subject.10__Fall_sitting__1f2765d1__w000036_000083,Subject.10/Fall sitting,Subject.10__Fall_sitting__1f2765d1,1,36,83,23.0,8,0.1666666716337204,0.7114899158477783,0.5913866758346558,0.7991610765457153,0.6060606060606061,0.6060606060606061,0.0,0.0,0,0.0715862438082695,0.20667584910988795,False
train,train\Subject.10__Fall_sitting__1f2765d1__w000048_000095.npz,Subject.10__Fall_sitting__1f2765d1__w000048_000095,Subject.10/Fall sitting,Subject.10__Fall_sitting__1f2765d1,1,48,95,23.0,20,0.4166666567325592,0.8093434572219849,0.6583787798881531,0.7933868169784546,0.6060606060606061,0.6363636363636364,0.0,0.0,0,0.07757499068975449,0.21971419826149938,False
train,train\Subject.10__Fall_sitting__1f2765d1__w000060_000107.npz,Subject.10__Fall_sitting__1f2765d1__w000060_000107,Subject.10/Fall sitting,Subject.10__Fall_sitting__1f2765d1,1,60,107,23.0,32,0.6666666865348816,0.8933081030845642,0.7288873195648193,0.8048481941223145,0.6363636363636364,0.6666666666666666,0.0,0.0,0,0.07240459322929382,0.2052458986639975,False
train,train\Subject.10__Fall_sitting__1f2765d1__w000072_000119.npz,Subject.10__Fall_sitting__1f2765d1__w000072_000119,Subject.10/Fall sitting,Subject.10__Fall_sitting__1f2765d1,1,72,119,23.0,44,0.9166666865348816,0.9627525210380554,0.8047013878822327,0.8305798768997192,0.7575757575757576,0.9333333333333333,0.0,0.0,0,0.05533913895487785,0.17448357120156263,False
train,train\Subject.10__Fall_sitting__1f2765d1__w000084_000131.npz,Subject.10__Fall_sitting__1f2765d1__w000084_000131,Subject.10/Fall sitting,Subject.10__Fall_sitting__1f2765d1,1,84,131,23.0,48,1.0,0.9753788113594055,0.8192365169525146,0.8361342549324036,0.8484848484848485,0.9696969696969697,0.0,0.0,0,0.03746720403432846,0.09686389006674284,False
train,train\Subject.10__Fall_sitting__1f2765d1__w000096_000143.npz,Subject.10__Fall_sitting__1f2765d1__w000096_000143,Subject.10/Fall sitting,Subject.10__Fall_sitting__1f2765d1,1,96,143,23.0,48,1.0,0.940025269985199,0.7913153767585754,0.8330219984054565,0.8484848484848485,0.8484848484848485,0.0,0.0,0,0.033605657517910004,0.0796704020351171,False
train,train\Subject.10__Fall_sitting__1f2765d1__w000108_000155.npz,Subject.10__Fall_sitting__1f2765d1__w000108_000155,Subject.10/Fall sitting,Subject.10__Fall_sitting__1f2765d1,1,108,155,23.0,48,1.0,0.9071969985961914,0.7673942446708679,0.8330906629562378,0.8484848484848485,0.8484848484848485,0.0,0.0,0,0.031531818211078644,0.08356112539768215,False
train,train\Subject.10__Fall_sitting__1f2765d1__w000120_000167.npz,Subject.10__Fall_sitting__1f2765d1__w000120_000167,Subject.10/Fall sitting,Subject.10__Fall_sitting__1f2765d1,1,120,167,23.0,48,1.0,0.8787878751754761,0.7468425631523132,0.8336432576179504,0.8484848484848485,0.8484848484848485,0.0,0.0,0,0.03543975576758385,0.08553202264010902,False
train,train\Subject.10__Fall_sitting__1f2765d1__w000132_000179.npz,Subject.10__Fall_sitting__1f2765d1__w000132_000179,Subject.10/Fall sitting,Subject.10__Fall_sitting__1f2765d1,1,132,179,23.0,48,1.0,0.870580792427063,0.7619333267211914,0.8572019934654236,0.8484848484848485,0.8484848484848485,0.0,0.0,0,0.03504825383424759,0.07748635560274111,False
